customerid,cuscode,customer,total_sales_value,avg_invoice_value,invoice_count,active_months,first_purchase,last_purchase,unique_products,unique_categories,top_category,relationship_years,recency_days,purchase_frequency,category_concentration,behaviour_cluster,cluster_name,pca_x,pca_y
17618000001899,12092,White Pearl Orchid Exports,108324.45,2708.11125,3,3,2020-06-10,2020-12-11,29,1,GLOBAL,0.5,1866,1.0,1.0,1,High Frequency Buyers,-1.4314788576443276,0.665723176586261
17622000002815,12612,Matcha Clover Exports,3541000.0,272384.6153846154,9,7,2024-03-20,2025-05-30,6,1,GLOBAL,1.19,235,1.286,1.0,1,High Frequency Buyers,-0.8570658577312638,0.29651442996396526
17622000002962,12613,Oolong Hibiscus Exports,85000.0,85000.0,1,1,2024-03-20,2024-03-20,1,1,GLOBAL,0.0,671,1.0,1.0,1,High Frequency Buyers,-1.3166551524006371,0.4390883739143292
17623000000747,11877,Silver Tip Magnolia Holdings 7FD,6001.0,666.7777777777778,6,5,2019-11-09,2025-06-30,4,1,GLOBAL,5.64,204,1.2,1.0,3,Strategic High-Value,-0.3018121607979472,-0.11866381002640142
17623000000847,11881,Darjeeling Willow Tea Works,8500.0,8500.0,1,1,2018-09-28,2018-09-28,1,1,GLOBAL,0.0,2671,1.0,1.0,1,High Frequency Buyers,-1.946773763982471,0.8995775320492468
1764330000149,12735,Herbal Jasmine Trading,52677.97,4788.9063636363635,1,1,2024-12-13,2024-12-13,11,1,RETAIL,0.0,403,1.0,1.0,1,High Frequency Buyers,-1.16867588357858,0.36734927097795045
17666000003521,12270,TeaLeaf Willow Holdings 10C,17532.0,5844.0,2,1,2021-07-01,2021-07-06,2,1,RETAIL,0.01,1659,2.0,1.0,1,High Frequency Buyers,-1.5517634119694554,0.7810232595885259
17674000001514,12098,TeaLeaf Maple Tea Works,57074.7,11414.939999999999,2,1,2020-03-02,2020-03-04,3,1,GLOBAL,0.01,2148,2.0,1.0,1,High Frequency Buyers,-1.7031557654102611,0.8971653036877225
17719000003416,11988,Darjeeling Rosewood Trading AE9,554350.0,25197.727272727272,18,16,2019-10-14,2025-09-30,12,1,GLOBAL,5.96,112,1.125,1.0,3,Strategic High-Value,0.04189401033384962,-0.217155390665048
17725000001043,11808,White Pearl Orchid Imports,2600.0,650.0,1,1,2019-09-26,2019-09-26,4,1,RETAIL,0.0,2308,1.0,1.0,1,High Frequency Buyers,-1.813997511946706,0.8136242310908943
17753000004104,12547,Golden Bud Cedar Holdings,311661.31,4722.141060606061,5,4,2023-11-14,2025-08-11,36,2,RETAIL,1.74,162,1.25,0.5,4,High Value One-Off,0.6497593726186092,-0.7909930885218815
17758000008036,12597,Oolong Bamboo Distributors,717835.0,358917.5,2,2,2024-02-12,2025-06-03,2,2,FOOD SERVICE,1.31,231,1.0,0.5,4,High Value One-Off,0.29110615586862354,-0.7210997377870246
1776110001925,12905,Matcha Rosewood Beverages,126650.87,7450.051176470588,1,1,2025-09-30,2025-09-30,17,1,RETAIL,0.0,112,1.0,1.0,1,High Frequency Buyers,-1.0439222349133157,0.3006057388586931
17795000003471,12340,Ceylon Sage Beverages 7CA,15500.0,15500.0,1,1,2022-04-21,2022-04-21,1,1,RETAIL,0.0,1370,1.0,1.0,1,High Frequency Buyers,-1.532032994548969,0.5944081794815314
17807000003478,12522,Black Gold Willow Exports,36480033.86,20391.298971492455,76,29,2023-06-06,2025-10-02,287,2,RETAIL,2.32,110,2.621,0.5,4,High Value One-Off,2.8487618810081172,-0.48330713050416935
1782880000557,12846,Darjeeling Lotus Imports,9515115.74,29458.5626625387,28,4,2025-07-08,2025-10-10,66,1,RETAIL,0.26,102,7.0,1.0,1,High Frequency Buyers,-0.25163245276006374,1.077072546785749
17838000000667,11893,Herbal Lotus Trading 341,3400400.0,680080.0,5,5,2018-10-19,2025-06-03,4,1,GLOBAL,6.62,231,1.0,1.0,3,Strategic High-Value,-0.2633718995334907,-0.10888133013868084
17838000000696,11894,Matcha Rosewood Distributors 409,41100.0,41100.0,1,1,2018-10-19,2018-10-19,1,1,GLOBAL,0.0,2650,1.0,1.0,1,High Frequency Buyers,-1.9437627198183376,0.8989220236448089
17859000000105,11772,White Pearl Maple Exports,5346782.06,9513.847081850534,160,74,2018-04-30,2025-09-10,234,3,RETAIL,7.36,132,2.162,0.3333,4,High Value One-Off,4.9023716620947315,-1.8969637374758719
17862000007943,12542,Ceylon Jasmine Exports,16065.0,698.4782608695652,4,3,2024-01-04,2025-09-18,10,1,FOOD SERVICE,1.71,124,1.333,1.0,1,High Frequency Buyers,-0.7950063999064884,0.19789788446321346
17863000004468,12517,White Pearl Willow Holdings,4439.04,4439.04,1,1,2023-05-17,2023-05-17,1,1,GLOBAL,0.0,979,1.0,1.0,1,High Frequency Buyers,-1.4058949612487839,0.5009626975645
17864000000437,11947,Assam Sage Distributors,272216.9,1315.0574879227054,22,20,2019-06-07,2022-07-15,32,1,RETAIL,3.1,1285,1.1,1.0,1,High Frequency Buyers,-0.5166730715138677,0.2604559347599242
17864000000495,11948,Black Gold Jasmine Distributors 529,74850.0,74850.0,1,1,2019-04-11,2019-04-11,1,1,GLOBAL,0.0,2476,1.0,1.0,1,High Frequency Buyers,-1.8920144480832015,0.8624209920188649
1789660000785,12845,Matcha Maple Imports 4BD,275200.0,275200.0,1,1,2025-07-07,2025-07-07,1,1,GLOBAL,0.0,197,1.0,1.0,1,High Frequency Buyers,-1.1868267453648926,0.3525706814058751
17905000004857,12422,Matcha Palm Distributors 209,115668.0,115668.0,1,1,2022-07-01,2022-07-01,1,1,RETAIL,0.0,1299,1.0,1.0,1,High Frequency Buyers,-1.5207131827305898,0.590870743966917
17905000004869,12423,Assam Cedar Beverages 4C7,1097750.0,29668.91891891892,25,21,2022-07-07,2024-06-25,4,1,FOOD SERVICE,1.97,574,1.19,1.0,1,High Frequency Buyers,-0.5588347356304408,0.19485157761539434
17912000004209,12461,Matcha Bamboo Tea Works 27F,34473065.5,387337.8146067416,85,24,2022-11-18,2025-09-30,5,1,GLOBAL,2.87,112,3.542,1.0,3,Strategic High-Value,0.037235870713571005,0.6024705314899667
17915000004582,12595,Matcha Lotus Exports,68800.0,68800.0,1,1,2024-05-20,2024-05-20,1,1,BULK,0.0,610,1.0,1.0,1,High Frequency Buyers,-1.2953351848860024,0.4226072909547264
17920000003360,12449,Oolong Orchid Tea Co. 910,4432697.6,184695.7333333333,24,9,2022-10-07,2025-09-18,2,1,GLOBAL,2.95,124,2.667,1.0,3,Strategic High-Value,-0.4574829435170758,0.29792763466940547
17922000007740,12525,Darjeeling Lotus Exports 360,167999.42,658.8212549019609,13,7,2023-08-18,2025-08-15,119,3,RETAIL,1.99,158,1.857,0.3333,4,High Value One-Off,2.051151816063637,-1.3455098452706378
17928000012378,12160,Assam Palm Tea Co.,1076134.27,25026.378372093022,33,27,2020-09-17,2025-08-25,13,3,FOOD SERVICE,4.94,148,1.222,0.3333,4,High Value One-Off,2.2653591812113896,-1.75764929708253
17928000013715,12168,Assam Lotus Exports 1C3,205511.55,6227.6227272727265,3,3,2021-09-24,2023-02-23,15,1,RETAIL,1.42,1062,1.0,1.0,1,High Frequency Buyers,-1.128256084753519,0.4030267991257966
1793110000097,12720,TeaLeaf Clover Holdings 2BD,97950.0,97950.0,1,1,2024-11-26,2024-11-26,1,1,GLOBAL,0.0,420,1.0,1.0,1,High Frequency Buyers,-1.2379550136436372,0.3817372376842567
17944000004353,12503,Matcha Magnolia Trading,384399.18,4992.197142857142,7,7,2023-05-12,2025-09-24,20,1,RETAIL,2.37,118,1.0,1.0,3,Strategic High-Value,-0.5891930683382504,0.08911302441241702
17944000004382,12504,TeaLeaf Orchid Trading 4EE,322331.7,80582.925,1,1,2023-03-29,2023-03-29,4,1,GLOBAL,0.0,1028,1.0,1.0,1,High Frequency Buyers,-1.4134496484756038,0.5244267487851753
17954000001494,11974,Black Gold Sage Beverages 303,256000.0,11636.363636363636,22,14,2019-07-30,2020-10-08,1,1,FOOD SERVICE,1.19,1930,1.571,1.0,1,High Frequency Buyers,-1.2330877300201903,0.6509791797458145
1795440000747,12848,Assam Magnolia Imports,4293833.1899999995,19341.590945945944,32,4,2025-07-17,2025-10-08,149,2,RETAIL,0.23,104,8.0,0.5,4,High Value One-Off,1.534238844612009,0.19735821503769257
17958000009043,12706,GreenLeaf Lotus Holdings,210000.0,16153.846153846154,8,8,2024-11-01,2025-09-04,2,2,GLOBAL,0.84,138,1.0,0.5,4,High Value One-Off,0.4254885283730665,-0.7802543118383218
17996000006806,12614,Assam Magnolia Tea Co.,644923.73,644923.73,1,1,2024-03-21,2024-03-21,1,1,RETAIL,0.0,670,1.0,1.0,1,High Frequency Buyers,-1.3798214185931617,0.5124541066718594
18011000006007,12489,Matcha Rosewood Distributors,4905.05,1635.0166666666667,3,3,2023-02-09,2024-10-28,2,1,GLOBAL,1.72,449,1.0,1.0,1,High Frequency Buyers,-0.9622302157660343,0.23138266411171562
18044000000778,11936,White Pearl Rosewood Beverages 621,87940.0,6764.615384615385,12,8,2019-09-20,2020-12-23,4,2,FOOD SERVICE,1.26,1854,1.5,0.5,1,High Frequency Buyers,-0.021041070868617492,-0.346334361365014
18044000000804,11937,TeaLeaf Willow Distributors,2135160.0,44482.5,48,46,2019-05-10,2024-03-25,4,2,FOOD SERVICE,4.88,666,1.043,0.5,4,High Value One-Off,1.6170695562878121,-1.1291682703020962
18052000000806,12271,Herbal Bamboo Tea Works B76,11130007.02,27549.522326732673,29,25,2021-07-01,2025-09-25,51,1,RETAIL,4.24,117,1.16,1.0,3,Strategic High-Value,0.25168364164103607,-0.046066427960988886
18060000004471,12325,Black Gold Bamboo Tea Co. 455,146000.0,36500.0,4,4,2021-12-07,2022-11-22,1,1,GLOBAL,0.96,1155,1.0,1.0,1,High Frequency Buyers,-1.2751659691550186,0.4576334543287031
18091000003516,12462,Sencha Hibiscus Beverages,1882635.76,53789.59314285714,25,7,2022-12-23,2024-07-22,7,1,RETAIL,1.58,547,3.571,1.0,1,High Frequency Buyers,-0.7216666519527396,0.595261388018965
18093000005226,12466,Darjeeling Sage Exports F55,221.0,221.0,1,1,2022-12-16,2022-12-16,1,1,GLOBAL,0.0,1131,1.0,1.0,1,High Frequency Buyers,-1.4539649299774369,0.5361696597625812
18127000005969,12451,Assam Willow Tea Works 85B,800000.0,800000.0,1,1,2022-10-27,2022-10-27,1,1,GLOBAL,0.0,1181,1.0,1.0,1,High Frequency Buyers,-1.5606158393621445,0.6530628488811346
1816880000056,12724,Darjeeling Jasmine Distributors FDD,85000.0,85000.0,1,1,2024-12-06,2024-12-06,1,1,GLOBAL,0.0,410,1.0,1.0,1,High Frequency Buyers,-1.2332927457835767,0.37768225784351145
1816880001061,12900,Black Gold Jasmine Trading 768,18950.0,18950.0,1,1,2025-09-19,2025-09-19,1,1,GLOBAL,0.0,123,1.0,1.0,1,High Frequency Buyers,-1.1341371110151035,0.3014768992277242
1818010002586,12855,Ceylon Cedar Imports 9FE,91700.0,4826.315789473684,1,1,2025-07-31,2025-07-31,19,1,GLOBAL,0.0,173,1.0,1.0,1,High Frequency Buyers,-1.0525875687445023,0.3147315984840789
18185000000327,11809,GreenLeaf Hibiscus Imports 13C,1889078.5699999998,472269.64249999996,4,4,2018-05-18,2022-06-03,3,1,GLOBAL,4.04,1327,1.0,1.0,1,High Frequency Buyers,-0.959849302935648,0.3212956489019373
18185000000412,11810,Matcha Ivy Imports 877,46740.46,11685.115,3,2,2018-08-03,2018-10-09,2,1,GLOBAL,0.18,2660,1.5,1.0,1,High Frequency Buyers,-1.860402513798675,0.9398009355748921
18232000005042,12467,Darjeeling Rosewood Distributors 30B,61634.0,6848.222222222223,4,2,2023-01-17,2023-06-29,8,2,FOOD SERVICE,0.45,936,2.0,0.5,4,High Value One-Off,0.08928241720357695,-0.4129888343679752
18232000005182,12475,Black Gold Palm Imports 625,723450.0,180862.5,3,3,2023-01-05,2025-01-30,4,1,GLOBAL,2.07,355,1.0,1.0,1,High Frequency Buyers,-0.8941438144651553,0.2088571275187463
18234000013853,12658,Assam Fern Distributors 115,1159177.3,231835.46000000002,4,3,2024-08-09,2025-02-17,3,1,GLOBAL,0.53,337,1.333,1.0,1,High Frequency Buyers,-1.0785265493034983,0.3756066369820868
1824330000598,12819,Herbal Maple Distributors 2D6,763000.0,381500.0,2,2,2025-05-30,2025-07-17,1,1,GLOBAL,0.13,187,1.0,1.0,1,High Frequency Buyers,-1.1560009579756014,0.35156365385224575
1826010000175,12757,Darjeeling Fern Imports DCB,1870000.0,1870000.0,1,1,2025-01-09,2025-01-09,1,1,GLOBAL,0.0,376,1.0,1.0,1,High Frequency Buyers,-1.4248213885848533,0.6043181543317875
18266000002520,12157,TeaLeaf Clover Beverages,16800.0,2400.0,1,1,2020-09-22,2020-09-22,7,1,FOOD SERVICE,0.0,1946,1.0,1.0,1,High Frequency Buyers,-1.6825948123393777,0.7292313445808101
18266000002531,12158,Golden Bud Jasmine Beverages,96350.0,16058.333333333334,6,6,2020-09-22,2022-01-18,1,1,FOOD SERVICE,1.32,1463,1.0,1.0,1,High Frequency Buyers,-1.2813010163374907,0.48951858277173677
18266000002543,12159,Matcha Maple Holdings,254734.37,6703.536052631579,27,25,2020-12-21,2025-09-18,8,2,FOOD SERVICE,4.74,124,1.08,0.5,4,High Value One-Off,1.3452462876310218,-1.1580204371457035
18266000002555,12161,Oolong Clover Distributors 427,1587622.21,14175.198303571427,48,37,2020-09-25,2025-08-25,12,2,RETAIL,4.91,148,1.297,0.5,4,High Value One-Off,1.6615625309483082,-1.1748528199349517
18266000002567,12162,Golden Bud Rosewood Trading,34360.0,6872.0,5,3,2020-09-24,2020-12-08,3,2,RETAIL,0.21,1869,1.667,0.5,1,High Frequency Buyers,-0.26689090328825377,-0.2199179330932852
18266000002578,12163,GreenLeaf Orchid Trading 032,512148.0,23279.454545454544,21,20,2020-09-25,2025-09-25,4,2,FOOD SERVICE,5.0,117,1.05,0.5,4,High Value One-Off,1.2498659140005488,-1.1585110899318973
18266000002916,12165,Assam Jasmine Trading A9B,4350.0,2175.0,1,1,2020-09-24,2020-09-24,2,2,FOOD SERVICE,0.0,1944,1.0,0.5,1,High Frequency Buyers,-0.4102460516477146,-0.2593758505200993
18266000002928,12166,Matcha Ivy Beverages,76945.0,3497.5,14,13,2021-01-08,2024-02-27,4,1,FOOD SERVICE,3.13,693,1.077,1.0,3,Strategic High-Value,-0.6250033638029262,0.14235730019691406
18266000003009,12169,White Pearl Rosewood Trading 752,56640.0,4720.0,2,2,2020-09-25,2021-01-25,10,2,FOOD SERVICE,0.33,1821,1.0,0.5,1,High Frequency Buyers,-0.2638614479225016,-0.31708189252663593
18273000001634,12143,White Pearl Clover Beverages,29893.79,398.58386666666667,7,6,2022-07-06,2025-06-23,21,1,RETAIL,2.97,211,1.167,1.0,3,Strategic High-Value,-0.5452602767366924,0.0871528569994801
18273000001659,12144,GreenLeaf Jasmine Holdings,27793.45,250.39144144144146,13,13,2021-03-18,2025-09-26,14,1,RETAIL,4.53,116,1.0,1.0,3,Strategic High-Value,-0.2090647120826731,-0.11314198789610852
18273000001671,12145,TeaLeaf Rosewood Imports B43,29642.59,264.66598214285716,9,9,2021-03-18,2025-09-26,29,1,RETAIL,4.53,116,1.0,1.0,3,Strategic High-Value,-0.21477885082628986,-0.09197897996996002
18273000001682,12146,Matcha Clover Tea Co.,82097.46,272.7490365448505,24,13,2021-03-18,2025-09-26,28,1,RETAIL,4.53,116,1.846,1.0,3,Strategic High-Value,-0.07204567153719002,0.004641091695928223
18273000001694,12147,Oolong Magnolia Exports,9220.8,658.6285714285714,1,1,2021-03-18,2021-03-18,14,1,RETAIL,0.0,1769,1.0,1.0,1,High Frequency Buyers,-1.5886923102338926,0.6884224317018616
18296000011930,12577,Golden Bud Fern Trading 7E6,190000.0,190000.0,1,1,2023-12-06,2023-12-06,1,1,GLOBAL,0.0,776,1.0,1.0,1,High Frequency Buyers,-1.3620969359047088,0.47759405210145056
18311000002544,12326,Darjeeling Sage Trading,112691.77,7043.235625,6,4,2021-12-07,2023-09-20,15,1,GLOBAL,1.79,853,1.5,1.0,1,High Frequency Buyers,-0.958388898163343,0.38179270990695774
18311000002555,12327,White Pearl Sage Distributors AED,14273890.0,7136945.0,1,1,2021-12-08,2021-12-08,2,1,GLOBAL,0.0,1504,1.0,1.0,1,High Frequency Buyers,-2.3536417011081667,1.605177062228645
18326000000850,11968,Assam Sage Tea Co. E1E,103500.0,103500.0,1,1,2019-06-18,2019-06-18,1,1,GLOBAL,0.0,2408,1.0,1.0,1,High Frequency Buyers,-1.8735439211526281,0.8501884566085474
18338000005840,12183,TeaLeaf Cedar Imports,171990.0,5733.0,21,18,2020-11-23,2025-10-10,8,3,FOOD SERVICE,4.88,102,1.167,0.3333,4,High Value One-Off,2.046939049264065,-1.7406085144033154
18354000003819,12606,GreenLeaf Ivy Exports,219559.35,6861.2296875,5,3,2024-03-08,2025-09-23,19,2,RETAIL,1.54,119,1.667,0.5,4,High Value One-Off,0.552450959584954,-0.7326381198751789
18356000004872,12184,Black Gold Clover Tea Co.,77678.4,4088.336842105263,1,1,2021-03-25,2021-03-25,19,1,RETAIL,0.0,1762,1.0,1.0,1,High Frequency Buyers,-1.5600678623589115,0.6884025522215703
18356000011864,12568,Golden Bud Bamboo Distributors 61B,10500.0,10500.0,1,1,2023-11-07,2023-11-07,1,1,GLOBAL,0.0,805,1.0,1.0,1,High Frequency Buyers,-1.3510072314927397,0.46082198955274906
18366000004677,12403,GreenLeaf Maple Exports 6D5,3487.5,1162.5,2,2,2022-06-03,2024-08-23,2,1,BULK,2.22,515,1.0,1.0,1,High Frequency Buyers,-0.9389050176538718,0.21221188152263384
1836660000247,12748,Oolong Magnolia Holdings B45,32000.0,32000.0,1,1,2024-12-31,2024-12-31,1,1,GLOBAL,0.0,385,1.0,1.0,1,High Frequency Buyers,-1.2192985580164661,0.36483368768791036
1836660000902,12849,Assam Hibiscus Imports 712,138100.0,69050.0,2,1,2025-07-16,2025-07-17,1,1,GLOBAL,0.0,187,2.0,1.0,1,High Frequency Buyers,-1.095218369258808,0.4439856611920017
18369000008963,12500,Ceylon Bamboo Exports,103042.1,682.3980132450331,5,3,2023-08-31,2025-06-30,91,2,RETAIL,1.83,204,1.667,0.5,4,High Value One-Off,0.9462891634593995,-0.725630560251098
18380000007064,12386,TeaLeaf Hibiscus Trading 74A,43200.0,43200.0,1,1,2022-03-07,2022-03-07,1,1,GLOBAL,0.0,1415,1.0,1.0,1,High Frequency Buyers,-1.5495465239713109,0.6086365579318896
18416000003161,12066,Darjeeling Cedar Holdings 045,988472.11,24109.075853658534,10,9,2020-02-21,2023-05-15,14,1,GLOBAL,3.23,981,1.111,1.0,1,High Frequency Buyers,-0.733378357881778,0.23474095498162714
1842110000729,12871,Oolong Magnolia Imports 0B5,310000.0,155000.0,2,2,2025-08-15,2025-09-29,1,1,GLOBAL,0.12,113,1.0,1.0,1,High Frequency Buyers,-1.108738904591141,0.3038029123574511
1843010000211,12749,Oolong Maple Exports,77400.0,77400.0,1,1,2024-12-31,2024-12-31,1,1,GLOBAL,0.0,385,1.0,1.0,1,High Frequency Buyers,-1.2244461324411924,0.3708014391128652
1843770000840,12834,Golden Bud Magnolia Exports DFB,1067796.62,266949.155,4,2,2025-06-23,2025-08-06,2,1,GLOBAL,0.12,167,2.0,1.0,1,High Frequency Buyers,-1.065689344435212,0.45703504525812744
18447000003282,12450,Black Gold Willow Tea Co. EA8,1961767.5,1961767.5,1,1,2022-11-30,2022-11-30,1,1,GLOBAL,0.0,1147,1.0,1.0,1,High Frequency Buyers,-1.6814807007172063,0.7977759118902658
18458000001878,12025,Oolong Sage Tea Works,76000.0,19000.0,3,2,2019-12-18,2020-07-27,4,1,GLOBAL,0.61,2003,1.5,1.0,1,High Frequency Buyers,-1.5841817760748247,0.7528105780459786
18458000001891,12027,Silver Tip Hibiscus Trading 4D1,248645.0,31080.625,6,3,2019-12-20,2022-09-28,5,1,GLOBAL,2.77,1210,2.0,1.0,1,High Frequency Buyers,-0.9876851284943068,0.45654437260864217
18458000001911,12028,Darjeeling Jasmine Tea Co.,166440.0,9790.588235294117,11,10,2020-02-28,2023-02-09,4,1,RETAIL,2.95,1076,1.1,1.0,1,High Frequency Buyers,-0.8340153682955068,0.2647912100101167
18458000001923,12029,Matcha Maple Tea Co.,1352500.0,450833.3333333333,2,2,2023-04-04,2023-11-29,3,1,RETAIL,0.65,783,1.0,1.0,1,High Frequency Buyers,-1.2735596227703008,0.4634431664651677
18458000001935,12030,Silver Tip Rosewood Holdings BAB,2600.0,2600.0,1,1,2020-02-13,2020-02-13,1,1,FOOD SERVICE,0.0,2168,1.0,1.0,1,High Frequency Buyers,-1.785448520523296,0.7804599321508808
18476000001149,11909,Golden Bud Jasmine Holdings 957,1465590.14,77136.32315789473,19,17,2019-01-09,2023-11-14,7,1,GLOBAL,4.85,798,1.118,1.0,3,Strategic High-Value,-0.33182459810207715,0.03723925060225473
1849110000548,12812,Silver Tip Cedar Trading 2BE,101800.0,101800.0,1,1,2025-05-09,2025-05-09,1,1,GLOBAL,0.0,256,1.0,1.0,1,High Frequency Buyers,-1.1860105612201137,0.3436586275607471
18498000000036,11737,Black Gold Palm Exports,4403299.5,36694.1625,38,24,2018-04-27,2025-09-19,67,1,GLOBAL,7.4,123,1.583,1.0,3,Strategic High-Value,0.7402580161132157,-0.2618300507099027
1850220000038,12734,Oolong Jasmine Distributors 622,298822.03,15727.475263157896,8,8,2024-12-12,2025-10-09,6,3,FOOD SERVICE,0.82,103,1.0,0.3333,4,High Value One-Off,1.275204944396065,-1.3961598887371536
18511000004925,12272,Darjeeling Ivy Trading,3483170.0,112360.32258064517,21,13,2021-07-02,2025-06-27,20,1,GLOBAL,3.99,207,1.615,1.0,3,Strategic High-Value,-0.233591492951111,0.07034836283760419
18511000005171,12273,Matcha Orchid Tea Works,4599500.0,74185.48387096774,15,14,2021-07-13,2025-07-18,21,1,GLOBAL,4.01,186,1.071,1.0,3,Strategic High-Value,-0.22959748151260903,-0.012789020319652978
1851440000540,12815,Assam Ivy Tea Works D2D,159156.78,31831.356,4,3,2025-05-20,2025-08-27,4,1,RETAIL,0.27,146,1.333,1.0,1,High Frequency Buyers,-1.0263148901817722,0.32016966981650924
18526000002570,12328,White Pearl Willow Distributors,1540750.0,10340.604026845638,107,37,2021-12-16,2025-10-01,17,2,FOOD SERVICE,3.79,111,2.892,0.5,4,High Value One-Off,1.69956117678711,-0.827813181055556
18526000002594,12329,Matcha Fern Tea Co. A5E,3665851.2,54714.197014925376,5,5,2021-12-10,2023-02-15,28,1,RETAIL,1.18,1070,1.0,1.0,1,High Frequency Buyers,-1.0449218279537047,0.44335116224426546
18527000002344,12310,TeaLeaf Rosewood Imports EBE,32880.0,6576.0,2,2,2021-10-27,2022-04-05,5,2,FOOD SERVICE,0.44,1386,1.0,0.5,1,High Frequency Buyers,-0.137327459725202,-0.4287728979564477
18532000006580,12629,Herbal Rosewood Holdings,2019118.29,2304.9295547945208,34,14,2024-05-28,2025-10-29,108,2,FOOD SERVICE,1.42,83,2.429,0.5,4,High Value One-Off,1.3246766852793632,-0.6446705740391163
18538000003315,12395,Sencha Clover Tea Co.,74320.0,10617.142857142857,7,5,2022-05-04,2022-10-21,2,1,RETAIL,0.47,1187,1.4,1.0,1,High Frequency Buyers,-1.2932013110958127,0.5457698510106396
18546000005192,12259,Herbal Cedar Tea Works 378,1982959.66,8296.902343096233,67,41,2021-06-01,2025-10-08,17,1,RETAIL,4.35,104,1.634,1.0,3,Strategic High-Value,0.45054865475940564,-0.11039609660145083
1855220000428,12820,GreenLeaf Maple Trading 16E,457627.12,152542.37333333332,3,2,2025-06-02,2025-07-14,1,1,GLOBAL,0.11,190,1.5,1.0,1,High Frequency Buyers,-1.1010942972467812,0.384168975179539
18597000008076,12452,Sencha Sage Distributors,96000.0,32000.0,3,3,2022-10-28,2024-04-02,3,1,GLOBAL,1.43,658,1.0,1.0,1,High Frequency Buyers,-1.0650261787865503,0.3078801457190498
18614000002703,12615,Ceylon Clover Imports,152950.0,11765.384615384615,7,6,2024-04-19,2025-07-24,7,2,FOOD SERVICE,1.26,180,1.167,0.5,4,High Value One-Off,0.4629024345192502,-0.7729105806828886
18614000002715,12616,Ceylon Ivy Holdings,676822.0,18292.486486486487,13,6,2024-04-05,2025-09-29,6,2,RETAIL,1.48,113,2.167,0.5,4,High Value One-Off,0.5774228188765681,-0.6751356326527903
18619000001829,12316,Assam Willow Beverages BC3,2280000.0,1140000.0,2,2,2021-11-10,2024-02-13,1,1,GLOBAL,2.26,707,1.0,1.0,1,High Frequency Buyers,-1.1256915782075312,0.41063099999678054
18626000014957,12578,Sencha Jasmine Holdings 094,97224.7,6076.54375,1,1,2024-04-19,2024-04-19,16,2,RETAIL,0.0,641,1.0,0.5,4,High Value One-Off,0.08015764561498813,-0.5626904238183484
